p1.cpfCnpj,p2.cpfCnpj,frequency
01518579000141,00000000009903,4
05782733000149,00085822000112,4
15218561000139,40787152000109,4
17318988000134,09185570000178,4
06265304000167,24116337000127,4
04828511000157,11456156000106,4
00000000009903,33530486003225,4
08160290000142,03817043000152,4
07190090000170,04826424000160,4
13441051000109,06948769000112,4
44734671000151,06234797000178,4
05253747000175,10365996000192,4
10575163000156,07070151000165,4
07526979000185,00301402000126,4
09329259000155,02088608000145,4
09183224000150,07070151000165,4
35603307000161,40953788000175,4
00000000000191,34028316366353,4
00000000009903,00000000000191,4
24506743000104,11079047000109,4
00000000000191,00000000009903,4
00000000000191,09095183000140,4
33066408080801,01518579000141,4
03100722000106,04034176000115,4
40787152000109,10554743000167,4
07070151000165,03330023000152,4
06234797000178,40787152000109,4
07880044000100,09004901000126,4
40787152000109,00085822000112,4
08228010000190,03330023000152,4
00000000009903,01518579000141,4
07694009000270,02368789000163,4
02483940000104,09389295000104,4
11208403000147,41205907000174,4
00000000000191,33066408080801,4
10831701000126,06948769000112,4
11079047000109,02304035000140,4
00000000000191,04196645000100,4
33066408080801,33000118001221,4
00879316000103,05765913000112,4
07227808000155,02927946000123,4
03965517000103,10592570000171,4
04654716000163,18604768000130,4
01722296000117,67729178000491,4
06948769000112,40787152000109,4
06234797000178,44734671000151,4
02304035000140,00301402000126,4
12889652000108,70097282000172,4
09004901000126,14466615000112,4
10779833000156,06224321000156,4
11456156000106,04828511000157,4
08370039000102,02304035000140,4
07227808000155,03330023000152,4
07358710000137,01789822000166,4
04408503000151,02927946000123,4
12889652000108,16515252000193,4
10213388000162,13501014000130,4
40787152000109,06234797000178,4
40953788000175,35603307000161,4
33000118001221,33066408080801,4
01518579000141,00000000000191,4
33066408080801,04196645000100,4
05008240000156,00085822000112,4
33000118001221,00000000009903,4
04196645000100,33000118001221,4
33000118001221,04196645000100,4
11896538000142,08778201000126,4
07766436000135,04828511000157,4
12710916000114,11938541000181,4
06224321000156,06234797000178,4
06224321000156,11896538000142,4
05449553000140,11028345000170,4
08778201000126,67729178000491,4
34028316366353,01518579000141,4
08370039000102,01823326000181,4
12071175000179,05449553000140,4
10831701000126,09053134000226,4
08674752000140,40787152000109,4
05932624000160,00085822000112,4
10575163000156,03330023000152,4
36377091000126,41152398000169,4
07694009000270,02956500000127,4
05765913000112,01789822000166,4
09185570000178,17318988000134,4
06948769000112,10831701000126,4
07526979000185,07694009000270,4
00301402000126,02304035000140,4
03086586000147,35503556000185,4
07190090000170,13603534000154,4
35499581000132,12681342000101,4
01518579000141,33000118001221,4
09185570000178,04453838000191,4
33000118001221,09123654000187,4
02977362000162,63478895000194,4
02368789000163,11079047000109,4
09004901000126,05301712000164,4
40869463000109,32040529000125,4
41205907000174,11208403000147,4
09185570000178,02368789000163,4
02304035000140,11079047000109,4
06948769000112,19125796000137,4
00085822000112,05932624000160,4
33066408080801,09095183000140,4
09123654000187,33066408080801,4
09123654000187,04196645000100,4
10655938000101,07227808000155,4
09053134000226,10831701000126,4
34028316366353,09123654000187,4
04654716000163,04453838000191,4
08674752000140,10806118000165,4
05765913000112,00879316000103,4
05613388000110,04654716000163,4
02927946000123,07227808000155,4
33530486003225,33066408080801,4
33530486003225,33000118001221,4
09221904000111,01945326000154,4
00000000009903,33066408080801,4
05449553000140,16417577000133,4
09053134000145,19518563000102,4
09268680000101,17318988000134,4
02304035000140,08370039000102,4
00000000009903,34028316366353,4
01275877000158,09221904000111,4
07766436000135,10676491000149,4
04485495000147,14577777000128,4
07070151000165,05449553000140,4
02368789000163,08370039000102,4
41205907000174,13433905000105,4
00879316000103,07358710000137,4
07526979000185,02304035000140,4
04196645000100,00000000000191,4
11938541000181,12710916000114,4
33066408080801,00000000000191,4
09095183000140,00000000000191,4
16826043000160,12710916000114,3
08778201000126,06948769000112,3
07190090000170,17892706000108,3
24506743000104,08973901000171,3
05445711000193,05022719000147,3
12466706000122,10365996000192,3
10365996000192,08228010000190,3
04203988000147,08868815000107,3
18995457000149,16515252000193,3
41205907000174,17318988000134,3
44734671000151,06628333000146,3
09185570000178,11079047000109,3
12305387000173,63478895000194,3
09329259000155,07389284000107,3
07324070000144,05015356000112,3
07324070000144,16417577000133,3
05008240000156,65817900000171,3
17020542000129,02927946000123,3
04034176000115,00879316000103,3
14651877000157,13416446000143,3
05008240000156,44734671000151,3
03834750000157,41116138000138,3
01222778000108,08829277000133,3
03160525000182,02956500000127,3
07681597000126,07400977000145,3
17512503000149,14466615000112,3
06224321000156,65817900000171,3
44734671000151,05008240000156,3
17512503000149,07324070000144,3
11426166000190,10779833000156,3
00010334867444,00009157264406,3
03817043000152,08674752000140,3
06234797000178,06628333000146,3
63478895000194,01704290000117,3
35425172000191,40787152000109,3
07526979000185,09185570000178,3
01571702000198,10779833000156,3
00821449000110,08649539000188,3
10365996000192,17892706000108,3
19447850000160,17318988000134,3
00085822000112,67729178000491,3
17512503000149,05015356000112,3
07354656000151,17318988000134,3
08778201000126,05782733000149,3
05012754000185,04620640000155,3
02304035000140,07227808000155,3
32040529000125,87942454000160,3
05449553000140,04826424000160,3
06954256000114,05449553000140,3
05765913000112,17892706000108,3
15033987000118,09004901000126,3
05080790000186,35603307000161,3
08834137000153,05842952000176,3
04654716000163,05765913000112,3
09185570000178,07526979000185,3
04453838000191,02927946000123,3
24116337000127,11589693000116,3
15348142000111,11700001000165,3
07070151000165,11208403000147,3
11456156000106,11089066000116,3
10831701000126,70104344000126,3
35534205000131,09329259000155,3
14651877000157,05218264000130,3
44734671000151,67729178000220,3
07239645000120,09004901000126,3
09268680000101,07227808000155,3
17318988000134,19447850000160,3
63478895000194,12305387000173,3
15752774000146,12040718000190,3
08649539000188,04408503000151,3
05449553000140,10386762000121,3
08649539000188,09185570000178,3
02301135000112,01022531000148,3
08674752000140,03817043000152,3
05022719000147,05445711000193,3
11700001000165,10365996000192,3
15807855000104,15414856000180,3
40787152000109,70104344000126,3
70104344000126,08160290000142,3
07936090000176,06224321000156,3
09329259000155,09089720000140,3
04654716000163,08370039000102,3
11208403000147,03330023000152,3
42147421000190,87942454000160,3
02304035000140,02956500000127,3
12610267000180,07147056000112,3
12698017000143,15414856000180,3
08160290000142,70104344000126,3
12466706000122,00879316000103,3
02088608000145,35534205000131,3
00004133903498,00035652120800,3
05449553000140,18604768000130,3
24506743000104,02956500000127,3
08778201000126,42799163000126,3
04654716000163,13433905000105,3
41152398000169,08439201000100,3
17318988000134,11336916000133,3
05080790000186,40953788000175,3
01034997000163,08321484000182,3
16417577000133,07324070000144,3
35508241000120,41124959000116,3
04408503000151,17318988000134,3
40787152000109,06628333000146,3
04654716000163,11589693000116,3
06948769000112,11896538000142,3
14466615000112,05015356000112,3
40946576000160,05341808000156,3
12610267000180,41116138000138,3
07543314000180,17318988000134,3
07413671000123,01722296000117,3
08973901000171,17020542000129,3
05514737000146,40945446000103,3
63478895000194,13312369000181,3
13433905000105,05449553000140,3
15414856000180,15807855000104,3
06948769000112,09329259000155,3
09053134000226,70097530000185,3
06948769000112,08778201000126,3
05765913000112,04654716000163,3
01022531000148,02301135000112,3
05514737000146,05445711000193,3
08856937000175,09341462000147,3
09122605000120,44734671000151,3
05932624000160,06224321000156,3
01722296000117,02088608000145,3
07227808000155,09268680000101,3
18658386000199,15348142000111,3
41116302000107,04654716000163,3
70097530000185,01722296000117,3
17318988000134,09376159000180,3
07526979000185,04408503000151,3
00039653668404,00002106780460,3
09329259000155,35534205000131,3
09089720000140,09329259000155,3
19125796000137,11392682000141,3
01631699000150,01793110000110,3
10831701000126,13312369000181,3
40787152000109,01571702000198,3
15155318000119,07526979000185,3
17892706000108,15348142000111,3
05932624000160,33255787000191,3
08370039000102,04654716000163,3
08602732000163,02723334000119,3
11896538000142,06948769000112,3
35603307000161,05080790000186,3
11079047000109,09185570000178,3
05449553000140,19447850000160,3
04654716000163,07220883000194,3
07400977000145,07681597000126,3
05024954000158,12806121000104,3
70097282000172,13603534000154,3
03160525000182,09185570000178,3
10779833000156,09004901000126,3
11407854000103,00762455000144,3
20812326000120,01722296000117,3
09004901000126,70100615000256,3
13312369000181,70097530000185,3
11574829000114,42147421000190,3
00007172269489,00026901816812,3
11392682000141,19125796000137,3
11896538000142,02977362000162,3
07553129000176,09292369000190,3
19447850000160,07227808000155,3
04826424000160,09004901000126,3
04453838000191,08561086000133,3
09912207000107,04453838000191,3
12711139000122,05613388000110,3
41149410000186,07190090000170,3
05782733000149,08778201000126,3
10779833000156,00085822000112,3
02304035000140,00821449000110,3
08856937000175,14528882000177,3
08561086000133,04453838000191,3
10779833000156,01571702000198,3
11896538000142,63478895000194,3
01752306000167,02483940000104,3
06234797000178,05782733000149,3
00022741681805,00004133903498,3
13541403000190,04073820000164,3
09268680000101,04654716000163,3
10831701000126,17227485000153,3
05449553000140,12040718000190,3
17020542000129,08973901000171,3
00079884733449,00022741681805,3
20812326000120,63478895000194,3
02088608000145,01722296000117,3
05015356000112,12209627000136,3
04196262000124,07553129000176,3
00085822000112,07484373000124,3
01106085000150,01631699000150,3
09292369000190,07553129000176,3
65817900000171,06224321000156,3
08868815000107,04203988000147,3
40787152000109,02088608000145,3
63478895000194,20812326000120,3
00004133903498,00079884733449,3
07190090000170,12466706000122,3
04654716000163,06265304000167,3
07384777000146,04502287000109,3
10365996000192,18658386000199,3
05015356000112,07324070000144,3
04408503000151,09185570000178,3
33255787000191,10779833000156,3
70097530000185,67729178000491,3
07220883000194,04654716000163,3
11448947000186,04826424000160,3
01631699000150,01106085000150,3
08778201000126,05008240000156,3
01722296000117,20812326000120,3
19570720000382,05782733000149,3
01098180000159,05024954000158,3
11407854000103,06628333000146,3
40945446000103,08008183000101,3
09185570000178,08370039000102,3
16515252000193,18995457000149,3
15155318000119,17020542000129,3
70104344000126,40787152000109,3
05782733000149,06234797000178,3
07227808000155,08649539000188,3
10831701000126,08778201000126,3
12306327000175,05765913000112,3
09685217000157,08973901000171,3
03330023000152,11208403000147,3
06224321000156,01704290000117,3
05765913000112,12306327000175,3
04408503000151,07526979000185,3
17892706000108,13199098000108,3
09053134000226,44734671000151,3
65817900000171,06234797000178,3
17892706000108,05765913000112,3
09292369000190,04196262000124,3
05015356000112,07766436000135,3
17318988000134,07543314000180,3
11896538000142,15218561000139,3
41116138000138,12610267000180,3
06948769000112,44734671000151,3
00022741681805,00079884733449,3
40953788000175,08829277000133,3
70100615000256,09004901000126,3
13433905000105,24116337000127,3
61100244000130,05896491000114,3
04453838000191,09912207000107,3
12209627000136,05015356000112,3
09004901000126,10779833000156,3
06265304000167,35423169000139,3
08228010000190,05110330000153,3
04654716000163,09268680000101,3
17227485000153,10831701000126,3
05015356000112,14466615000112,3
44734671000151,73856593000166,3
08649539000188,15155318000119,3
08778201000126,63478895000194,3
09384762000103,08599778000170,3
04408503000151,02304035000140,3
10564673000128,14628421000176,3
65817900000171,05008240000156,3
03160525000182,08973901000171,3
20812326000120,11896538000142,3
04828511000157,14455837000130,3
04408503000151,11079047000109,3
10806118000165,02977362000162,3
40787152000109,35425172000191,3
01704290000117,06224321000156,3
04034176000115,05393059000100,3
01722296000117,35425172000191,3
08973901000171,09685217000157,3
44734671000151,06948769000112,3
07190090000170,18658386000199,3
09912207000107,01823326000181,3
14455837000130,04828511000157,3
07841319000199,24504409000103,3
